Date,Name,SO
20230408,Zach Davies,3
20230408,Kyle Nelson,1
20230408,Kevin Ginkel,1
20230408,Scott McGough,2
20230408,Luis Frías,2
20230408,Noah Syndergaard,2
20230408,Alex Vesia,1
20230408,Brusdar Graterol,1
20230408,Andre Jackson,2
20230408,Charlie Morton,6
20230408,Dylan Lee,2
20230408,Danny Young,2
20230408,Kirby Yates,1
20230408,Michael Wacha,10
20230408,Steven Wilson,1
20230408,Luis García,1
20230408,Josh Hader,3
20230408,Cole Irvin,5
20230408,Austin Voth,1
20230408,Keegan Akin,0
20230408,Mike Baumann,1
20230408,Jhony Brito,2
20230408,Michael King,3
20230408,Wandy Peralta,2
20230408,Clay Holmes,1
20230408,Justin Steele,3
20230408,Keegan Thompson,1
20230408,Brad Boxberger,0
20230408,Michael Rucker,2
20230408,Martín Pérez,5
20230408,Ian Kennedy,1
20230408,Brock Burke,1
20230408,Taylor Hearn,2
20230408,Dane Dunning,0
20230408,Cal Quantrill,3
20230408,Eli Morgan,3
20230408,Enyel De Los Santos,1
20230408,Trevor Stephan,0
20230408,Marco Gonzales,5
20230408,Penn Murfee,0
20230408,Matt Festa,0
20230408,Gabe Speier,2
20230408,Paul Sewald,1
20230408,Austin Gomber,5
20230408,Connor Seabold,3
20230408,Brent Suter,2
20230408,Trevor Williams,4
20230408,Hunter Harvey,0
20230408,Mason Thompson,0
20230408,Kyle Finnegan,1
20230408,Anthony Banda,0
20230408,Carl Edwards Jr.,1
20230408,Joey Wentz,0
20230408,Garrett Hill,2
20230408,Tyler Alexander,1
20230408,Zach McKinstry,0
20230408,Tanner Houck,4
20230408,Zack Kelly,1
20230408,Kaleb Ort,3
20230408,Ryan Brasier,2
20230408,Eric Lauer,4
20230408,Gus Varland,1
20230408,Javy Guerra,2
20230408,Joel Payamps,2
20230408,Jordan Montgomery,9
20230408,Zack Thompson,1
20230408,Drew VerHagen,1
20230408,Joe Ryan,10
20230408,Jorge López,3
20230408,Griffin Jax,2
20230408,Jovani Moran,1
20230408,Jhoan Duran,1
20230408,Luis Garcia,4
20230408,Phil Maton,1
20230408,Seth Martinez,1
20230408,Ryne Stanek,0
20230408,Ronel Blanco,0
20230408,Kodai Senga,6
20230408,Drew Smith,0
20230408,Brooks Raley,0
20230408,John Curtiss,0
20230408,David Robertson,1
20230408,Trevor Rogers,5
20230408,Huascar Brazoban,1
20230408,Andrew Nardi,0
20230408,Matt Barnes,1
20230408,JT Chargois,1
20230408,Bailey Falter,2
20230408,Andrew Bellatti,1
20230408,Connor Brogdon,1
20230408,Seranthony Domínguez,0
20230408,Andrew Vasquez,1
20230408,Nick Lodolo,12
20230408,Alexis Díaz,3
20230408,Ian Gibaut,0
20230408,Vince Velasquez,1
20230408,Chase De Jong,2
20230408,Rob Zastryzny,1
20230408,Duane Underwood Jr.,0
20230408,Jose Hernandez,2
20230408,Mike Clevinger,1
20230408,Joe Kelly,1
20230408,Aaron Bummer,1
20230408,Kendall Graveman,1
20230408,Reynaldo López,2
20230408,Sean Manaea,8
20230408,Ross Stripling,1
20230408,John Brebbia,0
20230408,Camilo Doval,1
20230408,Brady Singer,4
20230408,Amir Garrett,2
20230408,Taylor Clarke,3
20230408,Aroldis Chapman,2
20230408,Jeffrey Springs,7
20230408,Kevin Kelly,3
20230408,Shintaro Fujinami,1
20230408,Sam Moll,0
20230408,Domingo Acevedo,0
20230408,Jeurys Familia,0
20230408,Carlos Pérez,0
20230409,Reid Detmers,5
20230409,Andrew Wantz,1
20230409,Ryan Tepera,0
20230409,Aaron Loup,1
20230409,Jaime Barria,1
20230409,Carlos Estévez,2
20230409,Yusei Kikuchi,6
20230409,Zach Pop,0
20230409,Adam Cimber,0
20230409,Yimi García,2
20230409,Erik Swanson,1
20230409,Jordan Romano,3
20230409,Trevor Richards,2
20230409,Tim Mayza,0
20230409,Ryne Nelson,3
20230409,Carlos Vargas,0
20230409,Peter Solomon,1
20230409,Michael Grove,4
20230409,Caleb Ferguson,1
20230409,Shelby Miller,2
20230409,Phil Bickford,3
20230409,Dylan Dodd,3
20230409,Lucas Luetge,1
20230409,Joe Jiménez,1
20230409,A.J. Minter,2
20230409,Danny Young,1
20230409,Seth Lugo,5
20230409,Domingo Tapia,2
20230409,Nabil Crismatt,2
20230409,Tyler Wells,6
20230409,Danny Coulombe,1
20230409,Logan Gillaspie,1
20230409,Mike Baumann,2
20230409,Nestor Cortes,5
20230409,Albert Abreu,2
20230409,Ron Marinaccio,1
20230409,Jimmy Cordero,2
20230409,Clay Holmes,1
20230409,Jameson Taillon,7
20230409,Javier Assad,3
20230409,Julian Merryweather,0
20230409,Jon Gray,4
20230409,Will Smith,2
20230409,Cole Ragans,1
20230409,José Leclerc,2
20230409,Zach Plesac,6
20230409,James Karinchak,2
20230409,Emmanuel Clase,0
20230409,Trevor Stephan,1
20230409,Enyel De Los Santos,1
20230409,Nick Sandlin,3
20230409,Tim Herrin,0
20230409,George Kirby,4
20230409,Diego Castillo,2
20230409,Trevor Gott,0
20230409,Matt Brash,3
20230409,Justin Topa,1
20230409,J.B. Bukauskas,1
20230409,Penn Murfee,0
20230409,Ryan Feltner,3
20230409,Jake Bird,1
20230409,Brad Hand,1
20230409,Dinelson Lamet,1
20230409,Justin Lawrence,0
20230409,Pierce Johnson,0
20230409,Chad Kuhl,3
20230409,Erasmo Ramírez,1
20230409,Hobie Harris,0
20230409,Matthew Boyd,4
20230409,Jason Foley,2
20230409,Alex Lange,0
20230409,Trey Wingenter,1
20230409,Chasen Shreve,2
20230409,Kutter Crawford,6
20230409,John Schreiber,1
20230409,Josh Winckowski,1
20230409,Chris Martin,0
20230409,Kenley Jansen,2
20230409,Freddy Peralta,7
20230409,Peter Strzelecki,1
20230409,Matt Bush,1
20230409,Hoby Milner,1
20230409,Devin Williams,1
20230409,Jake Woodford,5
20230409,Génesis Cabrera,0
20230409,Andre Pallante,2
20230409,Jordan Hicks,1
20230409,Ryan Helsley,2
20230409,Tyler Mahle,6
20230409,Jorge Alcala,1
20230409,Emilio Pagán,0
20230409,Hunter Brown,7
20230409,Bryan Abreu,3
20230409,Ryan Pressly,0
20230409,Carlos Carrasco,1
20230409,Stephen Nogosek,5
20230409,Dennis Santana,1
20230409,Braxton Garrett,7
20230409,Tanner Scott,1
20230409,JT Chargois,0
20230409,Dylan Floro,3
20230409,A.J. Puk,1
20230409,Taijuan Walker,5
20230409,Connor Brogdon,1
20230409,Gregory Soto,1
20230409,José Alvarado,3
20230409,Craig Kimbrel,0
20230409,Seranthony Domínguez,2
20230409,Connor Overton,4
20230409,Fernando Cruz,2
20230409,Kevin Herget,1
20230409,Ian Gibaut,2
20230409,Johan Oviedo,5
20230409,Dauri Moreta,1
20230409,Colin Holderman,1
20230409,David Bednar,2
20230409,Michael Kopech,5
20230409,Jimmy Lambert,2
20230409,Jake Diekman,1
20230409,Anthony DeSclafani,7
20230409,Scott Alexander,1
20230409,Taylor Rogers,1
20230409,John Brebbia,1
20230409,Tyler Rogers,0
20230409,Kris Bubic,9
20230409,Carlos Hernández,1
20230409,Ryan Yarbrough,1
20230409,Drew Rasmussen,8
20230409,Ryan Thompson,0
20230409,Jason Adam,1
20230409,James Kaprielian,6
20230409,Dany Jiménez,0
20230409,Trevor May,0
20230409,Adrián Martinez,1
20230410,José Suarez,2
20230410,Tucker Davidson,3
20230410,Jimmy Herget,0
20230410,Matt Moore,1
20230410,Patrick Corbin,3
20230410,Mason Thompson,0
20230410,Hunter Harvey,2
20230410,Carl Edwards Jr.,2
20230410,Kyle Finnegan,1
20230410,Zac Gallen,11
20230410,Scott McGough,1
20230410,Andrew Chafin,3
20230410,Wade Miley,3
20230410,Bryse Wilson,3
20230410,Javy Guerra,0
20230410,Bryce Elder,7
20230410,Jesse Chavez,0
20230410,Nick Anderson,1
20230410,A.J. Minter,0
20230410,Dylan Lee,1
20230410,Graham Ashcraft,7
20230410,Buck Farmer,2
20230410,Reiver Sanmartin,2
20230410,Alexis Díaz,2
20230410,Derek Law,0
20230410,Kyle Gibson,4
20230410,Bryan Baker,2
20230410,Cionel Pérez,2
20230410,Félix Bautista,3
20230410,JP Sears,4
20230410,Jeurys Familia,0
20230410,Sam Moll,0
20230410,Zach Jackson,3
20230410,Domingo Acevedo,1
20230410,Drew Smyly,7
20230410,Adbert Alzolay,0
20230410,Mark Leiter Jr.,0
20230410,Brad Boxberger,0
20230410,Michael Fulmer,1
20230410,Keegan Thompson,1
20230410,Luis Castillo,5
20230410,Justin Topa,1
20230410,Gabe Speier,1
20230410,Paul Sewald,1
20230410,Matt Brash,1
20230410,Shane Bieber,4
20230410,James Karinchak,2
20230410,Emmanuel Clase,2
20230410,Domingo Germán,0
20230410,Colten Brewer,1
20230410,Ian Hamilton,3
20230410,Germán Márquez,4
20230410,Brent Suter,1
20230410,Justin Lawrence,1
20230410,Steven Matz,4
20230410,Zack Thompson,0
20230410,Drew VerHagen,2
20230410,Chris Stratton,1
20230410,Kenta Maeda,3
20230410,Caleb Thielbar,1
20230410,Jovani Moran,2
20230410,Dylan Cease,6
20230410,Jimmy Lambert,2
20230410,Kendall Graveman,1
20230410,Aaron Bummer,1
20230410,Reynaldo López,3
20230410,Max Scherzer,6
20230410,John Curtiss,1
20230410,Drew Smith,2
20230410,David Robertson,2
20230410,Adam Ottavino,3
20230410,Yu Darvish,5
20230410,Tim Hill,0
20230410,Domingo Tapia,1
20230410,Matt Strahm,6
20230410,McKinley Moore,0
20230410,Andrew Vasquez,1
20230410,Sandy Alcantara,4
20230410,Devin Smeltzer,2
20230410,Roansy Contreras,3
20230410,Wil Crowe,3
20230410,Jose Hernandez,1
20230410,Rob Zastryzny,0
20230410,Framber Valdez,5
20230410,Phil Maton,1
20230410,Seth Martinez,1
20230410,Logan Webb,6
20230410,Taylor Rogers,0
20230410,Sean Hjelle,5
20230410,Julio Urías,8
20230410,Alex Vesia,2
20230410,Yency Almonte,0
20230410,Andre Jackson,3
20230410,Jalen Beeks,2
20230410,Josh Fleming,5
20230410,Garrett Cleavinger,1
20230410,Colin Poche,1
20230410,Pete Fairbanks,1
20230410,Nick Pivetta,6
20230410,Josh Winckowski,1
20230410,Chris Martin,0
20230410,Andrew Heaney,10
20230410,Brock Burke,1
20230410,Dane Dunning,2
20230410,Zack Greinke,3
20230410,Dylan Coleman,1
20230410,Jose Cuas,1
20230410,Nate Eaton,1
20230411,Shohei Ohtani,6
20230411,José Quijada,0
20230411,Carlos Estévez,0
20230411,Josiah Gray,3
20230411,Thaddeus Ward,2
20230411,Anthony Banda,2
20230411,Merrill Kelly,7
20230411,Miguel Castro,0
20230411,Kyle Nelson,0
20230411,José Ruiz,1
20230411,Carlos Vargas,1
20230411,Corbin Burnes,8
20230411,Joel Payamps,0
20230411,Kyle Wright,3
20230411,Michael Tonkin,3
20230411,Jesse Chavez,1
20230411,Joe Jiménez,1
20230411,Dylan Lee,1
20230411,Nick Anderson,1
20230411,Luis Cessa,1
20230411,Alex Young,1
20230411,Fernando Cruz,2
20230411,Kevin Herget,0
20230411,Derek Law,2
20230411,Grayson Rodriguez,6
20230411,Austin Voth,1
20230411,Bryan Baker,1
20230411,Danny Coulombe,3
20230411,Logan Gillaspie,2
20230411,Kyle Muller,3
20230411,Zach Jackson,1
20230411,Trevor May,2
20230411,Sam Moll,1
20230411,Dany Jiménez,2
20230411,Hayden Wesneski,0
20230411,Michael Rucker,3
20230411,Adbert Alzolay,1
20230411,Mark Leiter Jr.,2
20230411,Julian Merryweather,2
20230411,Chris Flexen,1
20230411,Trevor Gott,2
20230411,Diego Castillo,0
20230411,José Rodríguez,1
20230411,Hunter Gaddis,3
20230411,Tim Herrin,1
20230411,Xzavion Curry,3
20230411,Gerrit Cole,3
20230411,Albert Abreu,1
20230411,Kyle Freeland,5
20230411,Jake Bird,0
20230411,Dinelson Lamet,3
20230411,Pierce Johnson,0
20230411,Connor Seabold,0
20230411,Miles Mikolas,3
20230411,Génesis Cabrera,3
20230411,Giovanny Gallegos,2
20230411,Ryan Helsley,2
20230411,Pablo López,10
20230411,Caleb Thielbar,1
20230411,Jhoan Duran,3
20230411,Griffin Jax,0
20230411,Lance Lynn,10
20230411,Keynan Middleton,3
20230411,Jake Diekman,0
20230411,Reynaldo López,2
20230411,Jesse Scholtens,0
20230411,David Peterson,6
20230411,Denyi Reyes,2
20230411,Brooks Raley,0
20230411,Dennis Santana,1
20230411,Ryan Weathers,3
20230411,Brent Honeywell Jr.,1
20230411,Luis García,0
20230411,Steven Wilson,2
20230411,Josh Hader,2
20230411,Aaron Nola,6
20230411,Gregory Soto,0
20230411,Connor Brogdon,1
20230411,Andrew Bellatti,2
20230411,Craig Kimbrel,1
20230411,Jesús Luzardo,5
20230411,Dylan Floro,0
20230411,Huascar Brazoban,4
20230411,Mitch Keller,7
20230411,Duane Underwood Jr.,0
20230411,Colin Holderman,1
20230411,David Bednar,1
20230411,Cristian Javier,3
20230411,Ryne Stanek,1
20230411,Rafael Montero,2
20230411,Ryan Pressly,1
20230411,Alex Wood,5
20230411,Jakob Junis,1
20230411,Scott Alexander,1
20230411,John Brebbia,1
20230411,Tyler Rogers,1
20230411,Camilo Doval,2
20230411,Dustin May,3
20230411,Caleb Ferguson,1
20230411,Shelby Miller,0
20230411,Brusdar Graterol,0
20230411,Evan Phillips,3
20230411,Shane McClanahan,9
20230411,Garrett Cleavinger,0
20230411,Jason Adam,0
20230411,Ryan Thompson,0
20230411,Calvin Faucher,1
20230411,Garrett Whitlock,5
20230411,Richard Bleier,1
20230411,Kaleb Ort,2
20230411,Ryan Brasier,1
20230411,Jacob deGrom,9
20230411,Jonathan Hernández,0
20230411,Will Smith,2
20230411,José Leclerc,0
20230411,Cole Ragans,0
20230411,Jordan Lyles,4
20230411,Amir Garrett,0
20230411,Carlos Hernández,1
20230411,Aroldis Chapman,1
20230411,Scott Barlow,0
20230411,Alek Manoah,3
20230411,Zach Pop,2
20230411,Erik Swanson,2
20230411,Yimi García,2
20230411,Anthony Bass,0
20230411,Matt Manning,3
20230411,Mason Englert,4
20230412,Griffin Canning,4
20230412,Matt Moore,0
20230412,Aaron Loup,0
20230412,Ryan Tepera,1
20230412,José Quijada,1
20230412,MacKenzie Gore,6
20230412,Mason Thompson,1
20230412,Hunter Harvey,1
20230412,Carl Edwards Jr.,0
20230412,Erasmo Ramírez,1
20230412,Drey Jameson,4
20230412,Kevin Ginkel,1
20230412,Kyle Nelson,3
20230412,Luis Frías,0
20230412,Andrew Chafin,0
20230412,Miguel Castro,0
20230412,Scott McGough,1
20230412,Janson Junk,2
20230412,Hoby Milner,1
20230412,Gus Varland,0
20230412,Javy Guerra,0
20230412,Spencer Strider,9
20230412,Lucas Luetge,3
20230412,Kirby Yates,1
20230412,A.J. Minter,1
20230412,Hunter Greene,10
20230412,Ian Gibaut,2
20230412,Buck Farmer,2
20230412,Dean Kremer,1
20230412,Mike Baumann,0
20230412,Keegan Akin,2
20230412,Cionel Pérez,0
20230412,Logan Gillaspie,0
20230412,Ken Waldichuk,4
20230412,Jeurys Familia,0
20230412,Chad Smith,3
20230412,Marcus Stroman,6
20230412,Brad Boxberger,2
20230412,Julian Merryweather,2
20230412,Michael Fulmer,1
20230412,Logan Gilbert,7
20230412,Matt Brash,0
20230412,Justin Topa,1
20230412,Paul Sewald,1
20230412,Peyton Battenfield,3
20230412,Nick Sandlin,1
20230412,Trevor Stephan,1
20230412,James Karinchak,1
20230412,Emmanuel Clase,1
20230412,Clarke Schmidt,3
20230412,Ron Marinaccio,2
20230412,Michael King,1
20230412,Wandy Peralta,0
20230412,Clay Holmes,1
20230412,José Ureña,6
20230412,Brent Suter,3
20230412,Brad Hand,2
20230412,Justin Lawrence,2
20230412,Connor Seabold,0
20230412,Jack Flaherty,6
20230412,Zack Thompson,1
20230412,Drew VerHagen,0
20230412,Andre Pallante,0
20230412,Giovanny Gallegos,2
20230412,Ryan Helsley,2
20230412,Sonny Gray,5
20230412,Jorge Alcala,0
20230412,Jorge López,0
20230412,Griffin Jax,0
20230412,Jhoan Duran,0
20230412,Lucas Giolito,7
20230412,Keynan Middleton,2
20230412,Jake Diekman,0
20230412,Aaron Bummer,1
20230412,Gregory Santos,0
20230412,Tylor Megill,3
20230412,Brooks Raley,0
20230412,Drew Smith,2
20230412,David Robertson,2
20230412,Adam Ottavino,0
20230412,Blake Snell,5
20230412,Brent Honeywell Jr.,1
20230412,Tim Hill,1
20230412,Zack Wheeler,6
20230412,José Alvarado,2
20230412,Seranthony Domínguez,0
20230412,Gregory Soto,3
20230412,Craig Kimbrel,1
20230412,Edward Cabrera,4
20230412,Tanner Scott,1
20230412,Andrew Nardi,3
20230412,Dylan Floro,2
20230412,A.J. Puk,2
20230412,Rich Hill,0
20230412,Dauri Moreta,0
20230412,Chase De Jong,1
20230412,Jose Hernandez,1
20230412,José Urquidy,2
20230412,Hector Neris,2
20230412,Bryan Abreu,2
20230412,Ronel Blanco,2
20230412,Alex Cobb,2
20230412,Scott Alexander,0
20230412,Taylor Rogers,0
20230412,John Brebbia,1
20230412,Ross Stripling,6
20230412,Clayton Kershaw,4
20230412,Yency Almonte,0
20230412,Evan Phillips,3
20230412,Phil Bickford,2
20230412,Taj Bradley,8
20230412,Jalen Beeks,1
20230412,Ryan Thompson,0
20230412,Colin Poche,0
20230412,Jason Adam,2
20230412,Pete Fairbanks,0
20230412,Chris Sale,6
20230412,Zack Kelly,1
20230412,Ryan Brasier,1
20230412,John Schreiber,2
20230412,Chris Martin,1
20230412,Nathan Eovaldi,7
20230412,Taylor Hearn,1
20230412,Ian Kennedy,1
20230412,Jonathan Hernández,2
20230412,Brad Keller,7
20230412,Jose Cuas,1
20230412,Taylor Clarke,2
20230412,Ryan Yarbrough,0
20230412,Kevin Gausman,11
20230412,Tim Mayza,0
20230412,Jordan Romano,0
20230412,Eduardo Rodriguez,3
20230412,Jason Foley,1
20230412,Alex Lange,2
20230412,Trey Wingenter,0
20230412,Chasen Shreve,0
20230412,José Cisnero,0
20230413,Cole Irvin,4
20230413,Austin Voth,1
20230413,Bryan Baker,1
20230413,Danny Coulombe,2
20230413,Félix Bautista,2
20230413,Adam Oller,2
20230413,Adrián Martinez,5
20230413,Dany Jiménez,0
20230413,Zach Jackson,0
20230413,Trevor May,0
20230413,Nick Lodolo,6
20230413,Alex Young,2
20230413,Derek Law,4
20230413,Alexis Díaz,1
20230413,Bailey Falter,4
20230413,Andrew Bellatti,0
20230413,McKinley Moore,1
20230413,Andrew Vasquez,1
20230413,Jhony Brito,0
20230413,Colten Brewer,2
20230413,Ian Hamilton,6
20230413,Jimmy Cordero,1
20230413,Isiah Kiner-Falefa,0
20230413,Joe Ryan,10
20230413,Cole Sands,2
20230413,Nick Martinez,2
20230413,Steven Wilson,0
20230413,Tim Hill,1
20230413,Josh Hader,1
20230413,Luis García,1
20230413,Colin Rea,6
20230413,Peter Strzelecki,1
20230413,Matt Bush,2
20230413,Devin Williams,3
20230413,Joel Payamps,1
20230413,Jordan Montgomery,5
20230413,Jordan Hicks,0
20230413,Génesis Cabrera,3
20230413,Chris Stratton,1
20230413,Vince Velasquez,6
20230413,Duane Underwood Jr.,2
20230413,Colin Holderman,0
20230413,Dauri Moreta,2
20230413,Jeffrey Springs,5
20230413,Garrett Cleavinger,1
20230413,Kevin Kelly,2
20230413,Braden Bristo,4
20230413,Corey Kluber,7
20230413,Richard Bleier,0
20230413,Kutter Crawford,2
20230413,Chris Bassitt,7
20230413,Adam Cimber,0
20230413,Tim Mayza,0
20230413,Anthony Bass,2
20230413,Trevor Richards,1
20230413,Spencer Turnbull,6
20230413,Chasen Shreve,1
20230413,Jason Foley,1
20230413,José Cisnero,1
20230413,Alex Lange,1
20230414,Tanner Houck,6
20230414,Josh Winckowski,0
20230414,John Schreiber,2
20230414,Kenley Jansen,3
20230414,Patrick Sandoval,6
20230414,Jimmy Herget,1
20230414,Aaron Loup,1
20230414,Jaime Barria,1
20230414,Mike Clevinger,5
20230414,Jake Diekman,1
20230414,Reynaldo López,0
20230414,Jimmy Lambert,3
20230414,Gregory Santos,1
20230414,Tyler Wells,3
20230414,Mike Baumann,2
20230414,Cionel Pérez,0
20230414,Yennier Cano,1
20230414,Félix Bautista,3
20230414,Connor Overton,0
20230414,Kevin Herget,1
20230414,Reiver Sanmartin,1
20230414,Fernando Cruz,4
20230414,Taijuan Walker,4
20230414,Seranthony Domínguez,1
20230414,José Alvarado,3
20230414,Connor Brogdon,0
20230414,Joey Wentz,7
20230414,Tyler Alexander,0
20230414,Garrett Hill,0
20230414,Mason Englert,5
20230414,José Cisnero,1
20230414,Sean Manaea,4
20230414,Jakob Junis,4
20230414,Sean Hjelle,0
20230414,Tyler Rogers,3
20230414,Scott Alexander,1
20230414,Camilo Doval,3
20230414,Luis Garcia,7
20230414,Phil Maton,1
20230414,Ryne Stanek,1
20230414,Seth Martinez,1
20230414,Ronel Blanco,1
20230414,Martín Pérez,4
20230414,Dane Dunning,1
20230414,Will Smith,3
20230414,José Leclerc,0
20230414,Brady Singer,8
20230414,Jose Cuas,2
20230414,Josh Staumont,1
20230414,Amir Garrett,2
20230414,Carlos Hernández,0
20230414,Charlie Morton,5
20230414,Dylan Lee,1
20230414,Joe Jiménez,1
20230414,Danny Young,2
20230414,Noah Syndergaard,9
20230414,Brusdar Graterol,1
20230414,Andre Jackson,1
20230414,Justin Steele,8
20230414,Brad Boxberger,1
20230414,Michael Rucker,1
20230414,Trevor Rogers,7
20230414,Huascar Brazoban,0
20230414,Dylan Floro,1
20230414,A.J. Puk,0
20230414,Madison Bumgarner,1
20230414,Peter Solomon,1
20230414,Nestor Cortes,7
20230414,Clay Holmes,0
20230414,Wandy Peralta,2
20230414,Louie Varland,8
20230414,Emilio Pagán,1
20230414,Jorge López,2
20230414,Jhoan Duran,0
20230414,James Kaprielian,4
20230414,Sam Moll,0
20230414,Hogan Harris,0
20230414,Chad Smith,1
20230414,Jeurys Familia,2
20230414,Carlos Pérez,0
20230414,Kodai Senga,7
20230414,Stephen Nogosek,2
20230414,Dennis Santana,2
20230414,John Curtiss,1
20230414,Michael Wacha,3
20230414,Nabil Crismatt,1
20230414,Domingo Tapia,0
20230414,Brandon Dixon,0
20230414,Eric Lauer,5
20230414,Bryse Wilson,2
20230414,Tommy Milone,3
20230414,Trevor Gott,0
20230414,Matt Brash,2
20230414,Justin Topa,1
20230414,Gabe Speier,0
20230414,Paul Sewald,2
20230414,Austin Gomber,2
20230414,Jake Bird,5
20230414,Dinelson Lamet,0
20230414,Brad Hand,2
20230414,Jake Woodford,3
20230414,Zack Thompson,4
20230414,Drew VerHagen,0
20230414,Giovanny Gallegos,1
20230414,Johan Oviedo,10
20230414,Duane Underwood Jr.,1
20230414,Robert Stephenson,1
20230414,José Berríos,6
20230414,Trevor Richards,1
20230414,Zach Pop,1
20230414,Yimi García,1
20230414,Erik Swanson,0
20230414,Jordan Romano,1
20230414,Drew Rasmussen,4
20230414,Colin Poche,0
20230414,Yonny Chirinos,2
20230414,Trevor Williams,2
20230414,Hunter Harvey,3
20230414,Carl Edwards Jr.,1
20230414,Hobie Harris,0
20230414,Cal Quantrill,3
20230414,Trevor Stephan,1
20230414,James Karinchak,2
20230414,Emmanuel Clase,1
20230415,Nick Pivetta,4
20230415,Kaleb Ort,2
20230415,Richard Bleier,1
20230415,John Schreiber,2
20230415,Ryan Brasier,1
20230415,Kenley Jansen,0
20230415,Tyler Anderson,2
20230415,Matt Moore,3
20230415,Carlos Estévez,0
20230415,Ryan Tepera,1
20230415,Tucker Davidson,0
20230415,Michael Kopech,4
20230415,Keynan Middleton,1
20230415,Aaron Bummer,0
20230415,Kendall Graveman,0
20230415,Tanner Banks,0
20230415,Reynaldo López,2
20230415,Jimmy Lambert,0
20230415,Kyle Gibson,1
20230415,Danny Coulombe,1
20230415,Bryan Baker,0
20230415,Cionel Pérez,0
20230415,Yennier Cano,2
20230415,Logan Gillaspie,0
20230415,Graham Ashcraft,4
20230415,Buck Farmer,0
20230415,Casey Legumina,3
20230415,Matt Strahm,6
20230415,Andrew Bellatti,2
20230415,McKinley Moore,1
20230415,Andrew Vasquez,2
20230415,Gregory Soto,0
20230415,Josh Harrison,0
20230415,Michael Lorenzen,6
20230415,Tyler Holton,2
20230415,Trey Wingenter,1
20230415,Alex Lange,1
20230415,Jason Foley,2
20230415,Chasen Shreve,0
20230415,Anthony DeSclafani,5
20230415,John Brebbia,0
20230415,Sean Hjelle,1
20230415,Tyler Rogers,1
20230415,Taylor Rogers,0
20230415,Hunter Brown,5
20230415,Bryan Abreu,1
