Date,Name,H
20230402,Jordan Walker,1
20230402,Dylan Carlson,3
20230402,Tommy Edman,1
20230402,George Springer,0
20230402,Bo Bichette,1
20230402,Vladimir Guerrero Jr.,1
20230402,Daulton Varsho,2
20230402,Alejandro Kirk,1
20230402,Matt Chapman,3
20230402,Whit Merrifield,1
20230402,Danny Jansen,1
20230402,Santiago Espinal,0
20230402,Yandy Díaz,0
20230402,Wander Franco,2
20230402,Isaac Paredes,1
20230402,Luke Raley,0
20230402,Randy Arozarena,1
20230402,Harold Ramírez,0
20230402,Brandon Lowe,1
20230402,Manuel Margot,0
20230402,Josh Lowe,1
20230402,Jose Siri,1
20230402,Christian Bethancourt,0
20230402,Taylor Walls,1
20230402,Matt Vierling,0
20230402,Riley Greene,1
20230402,Javier Báez,0
20230402,Austin Meadows,0
20230402,Spencer Torkelson,0
20230402,Nick Maton,0
20230402,Miguel Cabrera,0
20230402,Jonathan Schoop,0
20230402,Zach McKinstry,0
20230402,Jake Rogers,1
20230402,Marcus Semien,2
20230402,Corey Seager,2
20230402,Nathaniel Lowe,0
20230402,Adolis García,0
20230402,Josh Jung,1
20230402,Robbie Grossman,1
20230402,Mitch Garver,1
20230402,Jonah Heim,0
20230402,Ezequiel Duran,1
20230402,Travis Jankowski,0
20230402,Trea Turner,2
20230402,Kyle Schwarber,1
20230402,J.T. Realmuto,0
20230402,Nick Castellanos,0
20230402,Alec Bohm,1
20230402,Josh Harrison,1
20230402,Edmundo Sosa,2
20230402,Bryson Stott,2
20230402,Cristian Pache,0
20230402,Darick Hall,0
20230402,Lane Thomas,2
20230402,Joey Meneses,1
20230402,Jeimer Candelario,1
20230402,Dominic Smith,1
20230402,Keibert Ruiz,0
20230402,Alex Call,0
20230402,Ildemaro Vargas,0
20230402,Luis García,1
20230402,Victor Robles,0
20230402,Ronald Acuna Jr.,0
20230402,Matt Olson,0
20230402,Austin Riley,1
20230402,Ozzie Albies,1
20230402,Travis d'Arnaud,1
20230402,Marcell Ozuna,0
20230402,Michael Harris II,1
20230402,Sean Murphy,0
20230402,Orlando Arcia,0
20230403,Alex Verdugo,3
20230403,Rafael Devers,1
20230403,Justin Turner,0
20230403,Yu Chang,0
20230403,Masataka Yoshida,1
20230403,Adam Duvall,2
20230403,Triston Casas,1
20230403,Christian Arroyo,0
20230403,Raimel Tapia,1
20230403,Enrique Hernández,0
20230403,Connor Wong,1
20230403,Rob Refsnyder,0
20230403,Oneil Cruz,1
20230403,Bryan Reynolds,3
20230403,Ji Man Choi,1
20230403,Andrew McCutchen,0
20230403,Carlos Santana,0
20230403,Ke'Bryan Hayes,1
20230403,Canaan Smith-Njigba,1
20230403,Connor Joe,0
20230403,Jack Suwinski,1
20230403,Rodolfo Castro,0
20230403,Jason Delay,1
20230403,Tim Anderson,0
20230403,Luis Robert Jr.,1
20230403,Andrew Benintendi,1
20230403,Eloy Jiménez,1
20230403,Hanser Alberto,0
20230403,Yoán Moncada,1
20230403,Gavin Sheets,0
20230403,Andrew Vaughn,1
20230403,Yasmani Grandal,0
20230403,Oscar Colás,0
20230403,Elvis Andrus,0
20230403,LaMonte Wade Jr.,2
20230403,Michael Conforto,2
20230403,Thairo Estrada,2
20230403,J.D. Davis,0
20230403,Joc Pederson,1
20230403,Wilmer Flores,1
20230403,Mike Yastrzemski,2
20230403,David Villar,2
20230403,Brandon Crawford,0
20230403,Blake Sabol,0
20230403,Bryce Johnson,1
20230403,Roberto Pérez,1
20230403,Jonathan India,0
20230403,Spencer Steer,2
20230403,Wil Myers,1
20230403,Tyler Stephenson,2
20230403,Kevin Newman,1
20230403,Stuart Fairchild,0
20230403,Luke Maile,0
20230403,Jose Barrero,1
20230403,Jason Vosler,1
20230403,TJ Friedl,2
20230403,Nico Hoerner,1
20230403,Dansby Swanson,3
20230403,Ian Happ,1
20230403,Cody Bellinger,1
20230403,Trey Mancini,1
20230403,Patrick Wisdom,1
20230403,Eric Hosmer,3
20230403,Nick Madrigal,0
20230403,Edwin Rios,0
20230403,Luis Torrens,0
20230403,Miles Mastrobuoni,0
20230403,Tucker Barnhart,1
20230403,Yan Gomes,0
20230403,Jeremy Peña,0
20230403,Alex Bregman,3
20230403,Yordan Alvarez,1
20230403,Jake Meyers,0
20230403,José Abreu,2
20230403,Kyle Tucker,0
20230403,Chas McCormick,0
20230403,David Hensley,1
20230403,Mauricio Dubón,1
20230403,Martín Maldonado,1
20230403,Yainer Diaz,0
20230403,Nick Maton,0
20230403,Riley Greene,1
20230403,Javier Báez,1
20230403,Kerry Carpenter,0
20230403,Spencer Torkelson,1
20230403,Austin Meadows,0
20230403,Matt Vierling,4
20230403,Zach McKinstry,1
20230403,Ryan Kreidler,0
20230403,Eric Haase,1
20230403,MJ Melendez,2
20230403,Vinnie Pasquantino,1
20230403,Bobby Witt,2
20230403,Michael Massey,1
20230403,Kyle Isbel,1
20230403,Hunter Dozier,1
20230403,Jackie Bradley Jr.,1
20230403,Nicky Lopez,1
20230403,Nate Eaton,0
20230403,George Springer,1
20230403,Bo Bichette,2
20230403,Vladimir Guerrero Jr.,1
20230403,Daulton Varsho,0
20230403,Alejandro Kirk,1
20230403,Nathan Lukes,0
20230403,Brandon Belt,0
20230403,Matt Chapman,2
20230403,Cavan Biggio,2
20230403,Kevin Kiermaier,1
20230403,Mookie Betts,1
20230403,Trayce Thompson,0
20230403,Freddie Freeman,3
20230403,Will Smith,1
20230403,Max Muncy,0
20230403,J.D. Martinez,2
20230403,James Outman,2
20230403,Miguel Vargas,1
20230403,Jason Heyward,2
20230403,Chris Taylor,1
20230403,Jurickson Profar,0
20230403,Kris Bryant,1
20230403,Charlie Blackmon,0
20230403,C.J. Cron,0
20230403,Ryan McMahon,0
20230403,Mike Moustakas,1
20230403,Elias Díaz,1
20230403,Harold Castro,1
20230403,Alan Trejo,2
20230403,Luis Arraez,2
20230403,Jorge Soler,1
20230403,Nick Fortes,0
20230403,Garrett Cooper,1
20230403,Yuli Gurriel,1
20230403,Jazz Chisholm Jr.,1
20230403,Avisaíl García,2
20230403,Jean Segura,0
20230403,Bryan De La Cruz,3
20230403,Jacob Stallings,0
20230403,Jon Berti,1
20230403,Max Kepler,2
20230403,Kyle Farmer,0
20230403,Carlos Correa,2
20230403,Willi Castro,0
20230403,Byron Buxton,0
20230403,Ryan Jeffers,1
20230403,Trevor Larnach,2
20230403,Jose Miranda,1
20230403,Nick Gordon,1
20230403,Joey Gallo,1
20230403,Donovan Solano,0
20230403,Christian Vázquez,0
20230403,Michael A. Taylor,0
20230403,Christian Yelich,0
20230403,Jesse Winker,1
20230403,Willy Adames,1
20230403,Rowdy Tellez,1
20230403,William Contreras,1
20230403,Garrett Mitchell,1
20230403,Brian Anderson,2
20230403,Owen Miller,0
20230403,Brice Turang,2
20230403,Joey Wiemer,1
20230403,Brandon Nimmo,0
20230403,Starling Marte,0
20230403,Francisco Lindor,0
20230403,Eduardo Escobar,0
20230403,Pete Alonso,0
20230403,Jeff McNeil,0
20230403,Mark Canha,0
20230403,Daniel Vogelbach,1
20230403,Tim Locastro,0
20230403,Omar Narváez,0
20230403,Luis Guillorme,2
20230403,DJ LeMahieu,2
20230403,Aaron Judge,1
20230403,Isiah Kiner-Falefa,0
20230403,Anthony Rizzo,1
20230403,Giancarlo Stanton,0
20230403,Gleyber Torres,2
20230403,Franchy Cordero,1
20230403,Oswaldo Cabrera,0
20230403,Aaron Hicks,0
20230403,Jose Trevino,2
20230403,Anthony Volpe,0
20230403,Trea Turner,2
20230403,Kyle Schwarber,0
20230403,J.T. Realmuto,1
20230403,Nick Castellanos,0
20230403,Alec Bohm,3
20230403,Darick Hall,1
20230403,Edmundo Sosa,1
20230403,Bryson Stott,1
20230403,Brandon Marsh,2
20230403,Tony Kemp,2
20230403,Jace Peterson,1
20230403,Aledmys Díaz,0
20230403,Seth Brown,2
20230403,Conner Capel,2
20230403,Ramón Laureano,2
20230403,Ryan Noda,2
20230403,Shea Langeliers,1
20230403,Esteury Ruiz,2
20230403,Steven Kwan,2
20230403,Amed Rosario,2
20230403,José Ramírez,3
20230403,Josh Bell,0
20230403,Josh Naylor,3
20230403,Gabriel Arias,0
20230403,Andrés Giménez,2
20230403,Mike Zunino,1
20230403,Will Brennan,1
20230403,Myles Straw,2
20230403,Trent Grisham,1
20230403,Juan Soto,1
20230403,Manny Machado,1
20230403,Xander Bogaerts,1
20230403,Jake Cronenworth,0
20230403,Matt Carpenter,1
20230403,Luis Campusano,0
20230403,Rougned Odor,1
20230403,José Azocar,0
20230403,David Dahl,1
20230403,Ha-Seong Kim,1
20230403,Ketel Marte,1
20230403,Kyle Lewis,0
20230403,Lourdes Gurriel Jr.,1
20230403,Alek Thomas,0
20230403,Christian Walker,0
20230403,Evan Longoria,2
20230403,Corbin Carroll,3
20230403,Nick Ahmed,2
20230403,Gabriel Moreno,0
20230403,Jake McCarthy,0
20230403,Julio Rodríguez,0
20230403,Ty France,1
20230403,Teoscar Hernández,0
20230403,Eugenio Suárez,2
20230403,AJ Pollock,0
20230403,Sam Haggerty,0
20230403,Tom Murphy,0
20230403,Cooper Hummel,0
20230403,Tommy La Stella,0
20230403,J.P. Crawford,2
20230403,Taylor Ward,1
20230403,Mike Trout,1
20230403,Shohei Ohtani,1
20230403,Hunter Renfroe,1
20230403,Jake Lamb,2
20230403,David Fletcher,0
20230403,Brandon Drury,3
20230403,Gio Urshela,0
20230403,Luis Rengifo,2
20230403,Logan O'Hoppe,0
20230403,Brendan Donovan,0
20230403,Alec Burleson,1
20230403,Paul Goldschmidt,2
20230403,Nolan Arenado,2
20230403,Willson Contreras,1
20230403,Nolan Gorman,2
20230403,Dylan Carlson,0
20230403,Tyler O'Neill,2
20230403,Jordan Walker,1
20230403,Tommy Edman,1
20230403,Ronald Acuna Jr.,3
20230403,Matt Olson,1
20230403,Austin Riley,1
20230403,Travis d'Arnaud,1
20230403,Michael Harris II,1
20230403,Ozzie Albies,1
20230403,Marcell Ozuna,0
20230403,Eddie Rosario,1
20230403,Orlando Arcia,1
20230403,Marcus Semien,0
20230403,Corey Seager,0
20230403,Nathaniel Lowe,0
20230403,Adolis García,0
20230403,Josh Jung,1
20230403,Robbie Grossman,0
20230403,Jonah Heim,0
20230403,Brad Miller,0
20230403,Josh H. Smith,0
20230403,Ezequiel Duran,0
20230403,Cedric Mullins,0
20230403,Adley Rutschman,1
20230403,Anthony Santander,0
20230403,Ryan Mountcastle,0
20230403,Gunnar Henderson,2
20230403,Kyle Stowers,0
20230403,Austin Hays,0
20230403,Adam Frazier,0
20230403,Jorge Mateo,1
20230403,Anthony Bemboom,0
20230403,Luis García,0
20230403,Joey Meneses,0
20230403,Jeimer Candelario,1
20230403,Dominic Smith,2
20230403,Keibert Ruiz,0
20230403,Lane Thomas,0
20230403,CJ Abrams,0
20230403,Ildemaro Vargas,1
20230403,Victor Robles,0
20230403,Brandon Lowe,0
20230403,Wander Franco,1
20230403,Randy Arozarena,1
20230403,Luke Raley,2
20230403,Harold Ramírez,0
20230403,Taylor Walls,0
20230403,Isaac Paredes,2
20230403,Josh Lowe,2
20230403,Manuel Margot,1
20230403,Francisco Mejía,0
20230404,Alex Verdugo,1
20230404,Rafael Devers,0
20230404,Justin Turner,1
20230404,Masataka Yoshida,0
20230404,Adam Duvall,0
20230404,Triston Casas,0
20230404,Enrique Hernández,0
20230404,Reese McGuire,2
20230404,Yu Chang,0
20230404,Raimel Tapia,0
20230404,Christian Arroyo,0
20230404,Oneil Cruz,0
20230404,Bryan Reynolds,3
20230404,Andrew McCutchen,0
20230404,Carlos Santana,0
20230404,Ji Man Choi,0
20230404,Ke'Bryan Hayes,0
20230404,Canaan Smith-Njigba,0
20230404,Rodolfo Castro,0
20230404,Ji Hwan Bae,1
20230404,Tyler Heineman,1
20230404,Jonathan India,2
20230404,TJ Friedl,2
20230404,Stuart Fairchild,1
20230404,Jake Fraley,1
20230404,Tyler Stephenson,1
20230404,Jason Vosler,1
20230404,Wil Myers,1
20230404,Spencer Steer,0
20230404,Kevin Newman,0
20230404,Will Benson,0
20230404,Nico Hoerner,3
20230404,Dansby Swanson,0
20230404,Ian Happ,3
20230404,Cody Bellinger,3
20230404,Trey Mancini,1
20230404,Patrick Wisdom,3
20230404,Eric Hosmer,2
20230404,Yan Gomes,0
20230404,Miles Mastrobuoni,1
20230404,Jeremy Peña,0
20230404,Alex Bregman,1
20230404,Yordan Alvarez,1
20230404,José Abreu,1
20230404,Kyle Tucker,2
20230404,Corey Julks,2
20230404,Jake Meyers,2
20230404,Mauricio Dubón,1
20230404,Martín Maldonado,0
20230404,Matt Vierling,2
20230404,Javier Báez,0
20230404,Riley Greene,3
20230404,Spencer Torkelson,3
20230404,Eric Haase,0
20230404,Miguel Cabrera,0
20230404,Jonathan Schoop,1
20230404,Jake Rogers,1
20230404,Ryan Kreidler,2
20230404,Bobby Witt,0
20230404,Edward Olivares,0
20230404,Salvador Perez,0
20230404,Franmil Reyes,1
20230404,Matt Duffy,3
20230404,Hunter Dozier,0
20230404,Vinnie Pasquantino,0
20230404,Jackie Bradley Jr.,0
20230404,Nate Eaton,0
20230404,Nicky Lopez,0
20230404,George Springer,0
20230404,Bo Bichette,1
20230404,Vladimir Guerrero Jr.,1
20230404,Matt Chapman,3
20230404,Daulton Varsho,2
20230404,Whit Merrifield,1
20230404,Danny Jansen,0
20230404,Santiago Espinal,1
20230404,Kevin Kiermaier,2
20230404,Mookie Betts,2
20230404,Freddie Freeman,0
20230404,Will Smith,2
20230404,Max Muncy,2
20230404,J.D. Martinez,0
20230404,David Peralta,0
20230404,Trayce Thompson,0
20230404,James Outman,0
20230404,Chris Taylor,0
20230404,Jason Heyward,1
20230404,Jurickson Profar,1
20230404,Yonathan Daza,2
20230404,Kris Bryant,1
20230404,C.J. Cron,0
20230404,Elehuris Montero,1
20230404,Ryan McMahon,1
20230404,Elias Díaz,0
20230404,Alan Trejo,0
20230404,Mike Moustakas,0
20230404,Ezequiel Tovar,1
20230404,Charlie Blackmon,0
20230404,Luis Arraez,0
20230404,Jorge Soler,0
20230404,Garrett Cooper,0
20230404,Jazz Chisholm Jr.,0
20230404,Avisaíl García,1
20230404,Bryan De La Cruz,0
20230404,Jean Segura,1
20230404,Jacob Stallings,0
20230404,Jon Berti,1
20230404,Nick Gordon,0
20230404,Carlos Correa,1
20230404,Trevor Larnach,1
20230404,Jose Miranda,0
20230404,Joey Gallo,0
20230404,Donovan Solano,0
20230404,Willi Castro,0
20230404,Christian Vázquez,0
20230404,Michael A. Taylor,1
20230404,Christian Yelich,2
20230404,Jesse Winker,0
20230404,Luke Voit,0
20230404,Willy Adames,2
20230404,Rowdy Tellez,1
20230404,Brian Anderson,3
20230404,Garrett Mitchell,2
20230404,Victor Caratini,1
20230404,Brice Turang,0
20230404,Joey Wiemer,2
20230404,Brandon Nimmo,3
20230404,Starling Marte,1
20230404,Tim Locastro,0
20230404,Francisco Lindor,0
20230404,Luis Guillorme,0
20230404,Pete Alonso,0
20230404,Tommy Pham,0
20230404,Mark Canha,0
20230404,Jeff McNeil,3
20230404,Eduardo Escobar,1
20230404,Tomás Nido,0
20230404,DJ LeMahieu,1
20230404,Aaron Judge,0
20230404,Gleyber Torres,1
20230404,Giancarlo Stanton,1
20230404,Josh Donaldson,0
20230404,Aaron Hicks,0
20230404,Isiah Kiner-Falefa,0
20230404,Kyle Higashioka,0
20230404,Anthony Volpe,1
20230404,Trea Turner,2
20230404,Kyle Schwarber,2
20230404,Alec Bohm,0
20230404,Darick Hall,0
20230404,Nick Castellanos,0
20230404,Bryson Stott,2
20230404,Jake Cave,2
20230404,Brandon Marsh,1
20230404,Garrett Stubbs,1
20230404,Tony Kemp,2
20230404,Jace Peterson,0
20230404,Aledmys Díaz,0
20230404,Seth Brown,1
20230404,Jesús Aguilar,0
20230404,Conner Capel,0
20230404,Ramón Laureano,1
20230404,Ryan Noda,0
20230404,Carlos Pérez,1
20230404,Esteury Ruiz,1
20230404,Steven Kwan,2
20230404,Amed Rosario,0
20230404,José Ramírez,1
20230404,Oscar Gonzalez,1
20230404,Josh Naylor,0
20230404,Gabriel Arias,1
20230404,Andrés Giménez,2
20230404,Mike Zunino,0
20230404,Will Brennan,0
20230404,Meibrys Viloria,0
20230404,Myles Straw,1
20230404,Trent Grisham,1
20230404,Juan Soto,2
20230404,Manny Machado,0
20230404,Nelson Cruz,1
20230404,Xander Bogaerts,2
20230404,Jake Cronenworth,3
20230404,Matt Carpenter,0
20230404,Austin Nola,1
20230404,David Dahl,0
20230404,José Azocar,0
20230404,Rougned Odor,0
20230404,Ha-Seong Kim,0
20230404,Josh Rojas,3
20230404,Ketel Marte,1
20230404,Lourdes Gurriel Jr.,0
20230404,Christian Walker,0
20230404,Corbin Carroll,0
20230404,Jake McCarthy,2
20230404,Alek Thomas,0
20230404,Geraldo Perdomo,1
20230404,Jose Herrera,2
20230404,Julio Rodríguez,2
20230404,Ty France,2
20230404,Teoscar Hernández,2
20230404,Eugenio Suárez,2
20230404,Cal Raleigh,2
20230404,AJ Pollock,2
20230404,Sam Haggerty,1
20230404,Tom Murphy,0
20230404,J.P. Crawford,0
20230404,Taylor Ward,2
20230404,Mike Trout,1
20230404,Shohei Ohtani,0
20230404,Brett Phillips,0
20230404,Hunter Renfroe,2
20230404,Jake Lamb,0
20230404,Brandon Drury,1
20230404,Luis Rengifo,1
20230404,Matt Thaiss,0
20230404,David Fletcher,0
20230404,Tommy Edman,1
20230404,Dylan Carlson,1
20230404,Paul Goldschmidt,1
20230404,Nolan Arenado,1
20230404,Willson Contreras,1
20230404,Tyler O'Neill,1
20230404,Jordan Walker,1
20230404,Juan Yepez,1
20230404,Taylor Motter,1
20230404,Brendan Donovan,1
20230404,Ronald Acuna Jr.,2
20230404,Matt Olson,0
20230404,Austin Riley,1
20230404,Travis d'Arnaud,3
20230404,Ozzie Albies,1
20230404,Michael Harris II,0
20230404,Sean Murphy,1
20230404,Orlando Arcia,1
20230404,Kevin Pillar,1
20230404,Eddie Rosario,2
20230404,Marcus Semien,0
20230404,Corey Seager,1
20230404,Nathaniel Lowe,1
20230404,Adolis García,1
20230404,Josh Jung,2
20230404,Robbie Grossman,0
20230404,Mitch Garver,1
20230404,Brad Miller,1
20230404,Ezequiel Duran,0
20230404,Cedric Mullins,1
20230404,Adley Rutschman,1
20230404,Ryan Mountcastle,2
20230404,Anthony Santander,0
20230404,Austin Hays,1
20230404,Ramón Urías,0
20230404,Adam Frazier,0
20230404,Jorge Mateo,2
20230404,Ryan McKenna,1
20230404,Lane Thomas,3
20230404,Joey Meneses,1
20230404,Jeimer Candelario,2
20230404,Dominic Smith,0
20230404,Alex Call,3
20230404,Michael Chavis,1
20230404,Luis García,1
20230404,Riley Adams,1
20230404,Victor Robles,2
20230404,CJ Abrams,2
20230404,Yandy Díaz,2
20230404,Brandon Lowe,1
20230404,Randy Arozarena,2
20230404,Wander Franco,0
20230404,Luke Raley,1
20230404,Josh Lowe,1
20230404,Christian Bethancourt,0
20230404,Isaac Paredes,0
20230404,Manuel Margot,0
20230404,Francisco Mejía,0
20230404,Taylor Walls,1
20230404,Jose Siri,2
20230405,Alex Verdugo,0
20230405,Rafael Devers,0
20230405,Justin Turner,1
20230405,Masataka Yoshida,0
20230405,Triston Casas,1
20230405,Christian Arroyo,2
20230405,Raimel Tapia,1
20230405,Yu Chang,0
20230405,Reese McGuire,0
20230405,Connor Wong,0
20230405,Enrique Hernández,0
20230405,Oneil Cruz,1
20230405,Connor Joe,0
20230405,Bryan Reynolds,1
20230405,Andrew McCutchen,2
20230405,Carlos Santana,2
20230405,Ke'Bryan Hayes,1
20230405,Jack Suwinski,0
20230405,Rodolfo Castro,0
20230405,Ji Hwan Bae,1
20230405,Jason Delay,1
20230405,Tim Anderson,0
20230405,Hanser Alberto,1
20230405,Luis Robert Jr.,3
20230405,Andrew Benintendi,2
20230405,Yoán Moncada,2
20230405,Andrew Vaughn,1
20230405,Gavin Sheets,2
20230405,Yasmani Grandal,0
20230405,Oscar Colás,1
20230405,Elvis Andrus,1
20230405,LaMonte Wade Jr.,0
20230405,Wilmer Flores,1
20230405,Michael Conforto,0
20230405,David Villar,0
20230405,Joc Pederson,1
20230405,Mike Yastrzemski,0
20230405,J.D. Davis,1
20230405,Brandon Crawford,0
20230405,Blake Sabol,0
20230405,Bryce Johnson,1
20230405,Roberto Pérez,0
20230405,Jeremy Peña,2
20230405,Alex Bregman,0
20230405,Yordan Alvarez,1
20230405,José Abreu,1
20230405,Kyle Tucker,2
20230405,David Hensley,1
20230405,Chas McCormick,2
20230405,Corey Julks,2
20230405,César Salazar,0
20230405,Nick Maton,1
20230405,Riley Greene,2
20230405,Matt Vierling,1
20230405,Austin Meadows,1
20230405,Spencer Torkelson,0
20230405,Kerry Carpenter,0
20230405,Eric Haase,1
20230405,Zach McKinstry,1
20230405,Ryan Kreidler,0
20230405,Javier Báez,0
20230405,Bobby Witt,0
20230405,MJ Melendez,0
20230405,Vinnie Pasquantino,0
20230405,Salvador Perez,1
20230405,Michael Massey,0
20230405,Edward Olivares,0
20230405,Nick Pratto,0
20230405,Hunter Dozier,0
20230405,Franmil Reyes,0
20230405,Nicky Lopez,0
20230405,Jackie Bradley Jr.,1
20230405,George Springer,1
20230405,Bo Bichette,0
20230405,Vladimir Guerrero Jr.,3
20230405,Daulton Varsho,3
20230405,Matt Chapman,1
20230405,Alejandro Kirk,1
20230405,Brandon Belt,0
20230405,Whit Merrifield,1
20230405,Kevin Kiermaier,0
20230405,Cavan Biggio,0
20230405,Jazz Chisholm Jr.,1
20230405,Bryan De La Cruz,1
20230405,Jorge Soler,2
20230405,Garrett Cooper,0
20230405,Avisaíl García,0
20230405,Nick Fortes,0
20230405,Jesús Sánchez,0
20230405,Jean Segura,2
20230405,Jon Berti,1
20230405,Garrett Hampson,0
20230405,Luis Arraez,0
20230405,Byron Buxton,1
20230405,Carlos Correa,0
20230405,Donovan Solano,1
20230405,Joey Gallo,0
20230405,Jose Miranda,0
20230405,Kyle Farmer,1
20230405,Ryan Jeffers,1
20230405,Willi Castro,0
20230405,Trevor Larnach,1
20230405,Michael A. Taylor,1
20230405,Mike Brosseau,1
20230405,Garrett Mitchell,1
20230405,Willy Adames,0
20230405,Christian Yelich,0
20230405,William Contreras,1
20230405,Luke Voit,2
20230405,Brian Anderson,1
20230405,Jesse Winker,2
20230405,Owen Miller,1
20230405,Brice Turang,0
20230405,Joey Wiemer,1
20230405,Brandon Nimmo,0
20230405,Starling Marte,1
20230405,Francisco Lindor,3
20230405,Pete Alonso,2
20230405,Daniel Vogelbach,0
20230405,Tim Locastro,0
20230405,Jeff McNeil,0
20230405,Mark Canha,0
20230405,Omar Narváez,1
20230405,Tomás Nido,0
20230405,Luis Guillorme,0
20230405,DJ LeMahieu,1
20230405,Aaron Judge,1
20230405,Anthony Rizzo,1
20230405,Gleyber Torres,3
20230405,Josh Donaldson,0
20230405,Isiah Kiner-Falefa,0
20230405,Oswaldo Cabrera,1
20230405,Franchy Cordero,1
20230405,Jose Trevino,1
20230405,Anthony Volpe,0
20230405,Trea Turner,1
20230405,Kyle Schwarber,1
20230405,J.T. Realmuto,0
20230405,Darick Hall,1
20230405,Edmundo Sosa,0
20230405,Nick Castellanos,0
20230405,Bryson Stott,2
20230405,Alec Bohm,0
20230405,Jake Cave,0
20230405,Cristian Pache,0
20230405,Josh Harrison,0
20230405,Tony Kemp,0
20230405,Jace Peterson,0
20230405,Aledmys Díaz,0
20230405,Jesús Aguilar,2
20230405,Seth Brown,0
20230405,Ramón Laureano,0
20230405,Shea Langeliers,1
20230405,Conner Capel,0
20230405,Carlos Pérez,0
20230405,Ryan Noda,1
20230405,Nick Allen,0
20230405,Esteury Ruiz,0
20230405,Steven Kwan,2
20230405,Amed Rosario,0
20230405,José Ramírez,1
20230405,Josh Bell,1
20230405,Oscar Gonzalez,1
20230405,Gabriel Arias,0
20230405,Andrés Giménez,1
20230405,Myles Straw,2
20230405,Cam Gallagher,1
20230405,Will Brennan,0
20230405,Meibrys Viloria,0
20230405,Julio Rodríguez,0
20230405,Ty France,1
20230405,Eugenio Suárez,2
20230405,Cal Raleigh,0
20230405,Teoscar Hernández,1
20230405,Kolten Wong,0
20230405,AJ Pollock,0
20230405,Cooper Hummel,0
20230405,Jarred Kelenic,1
20230405,Sam Haggerty,1
20230405,J.P. Crawford,2
20230405,Taylor Ward,0
20230405,Brett Phillips,0
20230405,Mike Trout,1
20230405,Shohei Ohtani,1
20230405,Hunter Renfroe,0
20230405,Brandon Drury,0
20230405,Jake Lamb,0
20230405,David Fletcher,0
20230405,Gio Urshela,2
20230405,Luis Rengifo,0
20230405,Logan O'Hoppe,1
20230405,Brendan Donovan,0
20230405,Alec Burleson,1
20230405,Willson Contreras,0
